"Locus_tag"	"start"	"stop"	"strand"	"KEGG_definition"	"Knumber"	"gene_name"	"COG_category"	"X3hControl"	"X3hMedium"	"X3hPlant"	"X7dControl"	"X7dMedium"	"X7dPlant"	"Library"	"insertion_num"	"log2FC_3h"	"pval_3h"	"qval_3h"	"res_3h"	"log2FC_7d"	"pval_7d"	"qval_7d"	"res_7d"
"DLM_0988"	1020395	1021591	"+"	"2-octaprenyl-6-methoxyphenol hydroxylase [EC:1.14.13.-]"	"K03185"	NA	"HC"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"DLM_0989"	1021603	1022751	"+"	"2-polyprenylphenol 6-hydroxylase [EC:1.14.13.240]"	"K18800/K03185"	"ubiH"	"HC"	0.752969121140143	0.737623762376238	0.217391304347826	0.614035087719298	0.506849315068493	0.214285714285714	0.859133126934984	2	-1.88728988881733	0.202610149343622	0.489286280433252	NA	-1.60154538491676	0.220544580300875	0.353554999513971	NA
"DLM_0990"	1022767	1023504	"+"	"thiol:disulfide interchange protein DsbC [EC:5.3.4.1]"	"K03981"	"dsbG"	"O"	3.71496437054632	3.62376237623762	3	3.38245614035088	3.03082191780822	1.5	4.14241486068111	6	-0.410537541104515	0.0657223616390507	0.325307648003338	NA	-1.33911830177806	0.0131863203413762	0.0910465669255674	NA
"DLM_0991"	1023532	1024320	"+"	"periplasmic protein TonB"	"K03832"	NA	NA	3.20190023752969	2.84158415841584	2.82608695652174	2.12280701754386	2.32876712328767	2.14285714285714	3.21981424148607	2	-0.27511592171869	0.39655742605002	0.583747442526081	NA	-0.0691975103590258	0.802116261453243	0.533958561878162	NA
"DLM_0992"	1024450	1024710	"+"	"diazepam-binding inhibitor (GABA receptor modulator, acyl-CoA-binding protein)"	"K08762"	"aCB"	"I"	4.93349168646081	5.12376237623762	4.8695652173913	5.13684210526316	5.16780821917808	2.71428571428571	5.06191950464396	4	-0.113809532352329	0.712779138667309	0.669031227606041	NA	-1.00306909864604	0.0860089824184171	0.248540966311064	NA
"DLM_0993"	1024865	1025989	"-"	"alanine dehydrogenase [EC:1.4.1.1]"	"K00259"	"ald"	"E"	17.9667458432304	17.6757425742574	19.5217391304348	17.8140350877193	16.9349315068493	78	17.6362229102167	12	0.0171868748093976	0.328178414596097	0.560391510715039	NA	2.0481842841462	3.56799078776381e-08	2.17398093052985e-06	"Enriched"
"DLM_0994"	1026341	1027942	"-"	"diguanylate cyclase [EC:2.7.7.65]"	"K21023/K21021"	"ntrY"	"T"	15.1971496437055	15.029702970297	13.695652173913	14.0175438596491	14.4691780821918	16.6428571428571	14.515479876161	15	-0.245076212293681	0.0212548527709795	0.189121932704745	NA	0.164909583033353	0.242337509652071	0.362286028359005	NA
"DLM_0995"	1028016	1030067	"-"	NA	NA	"COG4389"	"L"	16.3159144893112	16.0173267326733	19.9130434782609	17.6842105263158	17.9486301369863	20.5714285714286	15.2043343653251	19	0.190757990935129	0.501654036561231	0.624025795182171	NA	0.130974746135859	0.543594178282049	0.475384959549327	NA
"DLM_0996"	1030342	1031241	"-"	"LysR family transcriptional regulator, transcriptional activator of nhaA"	"K03717"	"lysR"	"K"	6.74821852731591	6.80940594059406	4.82608695652174	6.70526315789474	6.44520547945206	11	5.91176470588235	3	-0.578646203404721	0.525622857400992	0.628484223509273	NA	0.631377703911857	0.30617063724058	0.393026849543136	NA
"DLM_0997"	1031382	1032263	"+"	"heat shock protein HtpX [EC:3.4.24.-]"	"K03799"	"htpX"	"O"	8.68883610451306	9.95049504950495	9.73913043478261	9.37543859649123	8.32876712328767	14.1428571428571	9.39318885448916	9	0.0475907457946318	0.55359885147667	0.635319313387071	NA	0.495908150667849	0.153026119861245	0.318000624209775	NA
"DLM_0998"	1032359	1033369	"+"	"tellurite resistance protein TerC"	"K05794"	"terC"	"P"	11.8099762470309	11.789603960396	7.82608695652174	31.4	25.9657534246575	132.142857142857	10.1780185758514	13	-0.711141949659129	0.0528964114444444	0.296322818524706	NA	1.98758983722874	0.0909059208996242	0.255771983538595	NA
"DLM_0999"	1033656	1034939	"+"	NA	NA	"eriC"	"P"	9.83135391923991	10.1485148514851	11.695652173913	10.140350877193	10.5890410958904	14.5	8.95046439628483	10	0.150338232234203	0.561893711607831	0.636768310792954	NA	0.379178919769275	0.165307793950062	0.322549397817018	NA
"DLM_1000"	1035101	1036525	"+"	"lactaldehyde dehydrogenase / glycolaldehyde dehydrogenase [EC:1.2.1.22 1.2.1.21]"	"K07248/K00131"	"putA"	"C"	19.3824228028504	19.980198019802	27.4782608695652	20.2350877192982	20.2534246575342	21.5714285714286	18.6037151702786	13	0.406971181400667	0.883573626302879	0.707310806205682	NA	0.00571859856743125	0.224156947894124	0.35471965653023	NA
"DLM_1001"	1036635	1037921	"+"	NA	NA	"araJ"	"G"	22.8028503562945	22.960396039604	30.1304347826087	24.5298245614035	26.2157534246575	28.6428571428571	21.9365325077399	15	0.305682182988696	0.630532585305984	0.655277446298026	NA	0.137689084611603	0.18439679078725	0.333142436930866	NA
"DLM_1002"	1037918	1039165	"+"	"galactonate dehydratase [EC:4.2.1.6]"	"K01684"	"COG4948"	"MR"	25.2161520190024	25.0891089108911	26.8695652173913	27.1263157894737	27.9452054794521	52.8571428571429	24.8792569659443	16	-0.00502527883794317	0.885443273856655	0.707310806205682	NA	0.878067729441272	0.121949335766167	0.292167544350122	NA
"DLM_1003"	1039162	1040781	"+"	"choline dehydrogenase [EC:1.1.99.1]"	"K00108"	"betA"	"E"	15.5083135391924	16.1732673267327	21.9565217391304	16.6421052631579	17.5513698630137	21.5714285714286	15.5371517027864	10	0.394461944730843	0.788955880498732	0.688235299714143	NA	0.281690580214985	0.27046796514925	0.378701632621037	NA
"DLM_1004"	1040894	1041604	"+"	"IclR family transcriptional regulator, acetate operon repressor"	"K13641"	"iclR"	"K"	4.34441805225653	4.28960396039604	4.17391304347826	4.65263157894737	4.66780821917808	3.5	4.05727554179566	5	-0.176012836973707	0.881471725736883	0.707310806205682	NA	-0.544842577136002	0.10587897511267	0.273274274911492	NA
"DLM_1005"	1042013	1043230	"+"	NA	NA	NA	NA	16.0807600950119	16.3143564356436	15.8260869565217	15.6315789473684	16.7568493150685	23.5714285714286	14.4705882352941	11	-0.165321553791888	0.524178138768828	0.628484223509273	NA	0.48876125676827	0.792163161007867	0.531569461759545	NA
"DLM_1006"	1043293	1044075	"+"	"CDP-diacylglycerol pyrophosphatase [EC:3.6.1.26]"	"K01521"	NA	"I"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"DLM_1007"	1044057	1045271	"-"	NA	NA	"araJ"	"G"	7.14251781472684	6.84405940594059	13.304347826087	7.75438596491228	8.11301369863014	7.5	7.19814241486068	8	0.78584626330678	0.236830698538377	0.509447058561678	NA	-0.156288996222053	0.24421283716543	0.363273555915602	NA
"DLM_1008"	1045397	1046296	"+"	NA	NA	"lysR"	"K"	7.18527315914489	6.64108910891089	7.91304347826087	7.64561403508772	7.53767123287671	6.5	6.8297213622291	9	0.0441962595840912	0.305058777865107	0.549317790315538	NA	-0.316952614722799	0.114634760538747	0.283332939038934	NA
"DLM_1009"	1046337	1047170	"+"	NA	NA	"rhaT"	"GER"	26.5225653206651	26.0965346534653	25.695652173913	27.7087719298246	28.0342465753425	26	26.7306501547988	11	-0.142744985163011	0.265750717900378	0.527498851254872	NA	-0.177646276533396	0.125362183714347	0.294600490713909	NA
"DLM_1010"	1047191	1048369	"-"	NA	NA	"araJ"	"G"	10.1353919239905	9.24752475247525	13.9130434782609	10.7157894736842	11.3253424657534	12.6428571428571	9.4938080495356	6	0.362042746120965	0.953100661059111	0.718703744437696	NA	0.155824429480558	0.89054223824246	0.548792654825982	NA
"DLM_1011"	1048504	1048908	"-"	"nuclear receptor subfamily 1 group D member 3"	"K08701/K03648"	NA	NA	6.76722090261283	6.39356435643564	9.69565217391304	7.72631578947368	8.4486301369863	13.5714285714286	7.3405572755418	4	0.423781040031168	0.321389456238321	0.558480475933794	NA	0.729960080960991	0.53801584639741	0.475013457334822	NA
"DLM_1012"	1049088	1049672	"-"	"lipid IVA palmitoyltransferase [EC:2.3.1.251]"	"K12973"	NA	NA	14.458432304038	13.7623762376238	25	15.2666666666667	16.4623287671233	17.2142857142857	14.8080495356037	10	0.688899509025048	0.0226185625181559	0.193350203403307	NA	-0.024027778272224	0.788862673154281	0.531169042602015	NA
"DLM_1013"	1049757	1050122	"-"	"general transcription factor 3C polypeptide 3 (transcription factor C subunit 4)"	"K15201/K01874"	NA	NA	5.93349168646081	5.74257425742574	7.52173913043478	6.42105263157895	7.04109589041096	6.07142857142857	6.12229102167183	3	0.247191512463481	0.447224264637185	0.606078974632278	NA	-0.163533770839291	0.408901796832868	0.435278947866122	NA
"DLM_1014"	1050259	1051188	"-"	"LysR family transcriptional regulator, cys regulon transcriptional activator"	"K13635"	"lysR"	"K"	7.81710213776722	7.43564356435644	9.04347826086956	6.74736842105263	6.40068493150685	8.35714285714286	7.42260061919505	8	0.103065832537622	0.95243818674299	0.718703744437696	NA	0.176482865871332	0.802692905662437	0.534031060916006	NA
"DLM_1015"	1051378	1052145	"-"	"DeoR family transcriptional regulator, fructose operon transcriptional repressor"	"K03436"	"glpR"	"KG"	6.93111638954869	6.88613861386139	7.95652173913043	6.95789473684211	7.56164383561644	5.85714285714286	6.5	4	0.104056716800866	0.761271338429719	0.680649142192972	NA	-0.331213731416352	0.275530345148076	0.38136531421203	NA
"DLM_1016"	1052137	1052406	"+"	"beta-hydroxylase [EC:1.14.11.-]"	"K12979/K00145"	NA	NA	6.50356294536817	6.73267326732673	6.08695652173913	7.01052631578947	7.10958904109589	8.64285714285714	6.29721362229102	3	-0.190502667878219	0.426983823818426	0.601275643113137	NA	0.219225595676588	0.593979577142806	0.488032641116028	NA
"DLM_1017"	1052367	1053644	"+"	"phosphorylcholine phosphatase"	"K21830"	"serB"	"E"	16.7814726840855	17.490099009901	18.9565217391304	20.9228070175439	20.777397260274	122.785714285714	15.8188854489164	13	0.0777230095223386	0.97750926949308	0.72345584109531	NA	2.47012093198335	0.443553967519389	0.444848505988687	NA
"DLM_1018"	1053667	1054689	"-"	"ribose transport system substrate-binding protein"	"K10439"	"rbsB"	"G"	17.7149643705463	17.2252475247525	16.5217391304348	20.6491228070175	19.8047945205479	25.5714285714286	16.2755417956656	10	-0.195596427007979	0.36978378990126	0.575056164989814	NA	0.225692303532862	0.245099596134563	0.363781938398778	NA
"DLM_1019"	1054907	1056127	"-"	"acetyl-CoA C-acetyltransferase [EC:2.3.1.9]"	"K00626/K07508"	"paaJ"	"I"	5.74346793349169	5.47772277227723	4.8695652173913	6.09473684210526	6.61986301369863	8.64285714285714	5.18885448916409	9	-0.387629409457574	0.0400325242255423	0.261038271650448	NA	0.411790251644719	0.840071751512541	0.539699227486632	NA
"DLM_1020"	1056308	1056598	"+"	"(4S)-4-hydroxy-5-phosphonooxypentane-2,3-dione isomerase [EC:5.3.1.32]"	"K11530"	"COG1359"	"S"	3.54869358669834	3.41089108910891	4.30434782608696	3.43157894736842	3.8458904109589	2.92857142857143	3.36532507739938	2	0.183513233725087	0.775870511323703	0.68260523995482	NA	-0.311435424139738	0.29467988420258	0.38683149764484	NA
"DLM_1021"	1056673	1057998	"-"	"MFS transporter, ACS family, D-galactonate transporter"	"K08194"	"uhpC"	"G"	24.9144893111639	24.3935643564356	30.6086956521739	28.7894736842105	28.1917808219178	26.7857142857143	24.0603715170279	14	0.199097170314462	0.773823249119992	0.682458540678177	NA	-0.192081730462509	0.349165449256773	0.416877486437756	NA
"DLM_1022"	1058030	1058545	"-"	"gluconokinase [EC:2.7.1.12]"	"K00851"	"gntK"	"G"	3.85985748218527	3.58910891089109	7.08695652173913	4.01052631578947	4.64041095890411	4.78571428571429	3.60061919504644	4	0.781625197862613	0.230758474203409	0.508631378713395	NA	0.172182728437706	0.499739980305024	0.464657143454792	NA
"DLM_1023"	1058828	1059847	"-"	"LacI family transcriptional regulator, gluconate utilization system Gnt-I transcriptional repressor"	"K06145"	"purR"	"K"	11.7980997624703	11.8168316831683	11.9565217391304	12.0456140350877	11.9794520547945	11.6428571428571	10.5417956656347	7	-0.0845370545381117	0.763060265513802	0.681036249824762	NA	-0.174246502147659	0.338348805421727	0.410348322756321	NA
"DLM_1024"	1060034	1060885	"+"	"deoxyribonuclease I [EC:3.1.21.1]"	"K01150"	"endA"	"L"	6.77434679334917	6.22524752475247	8.95652173913043	9.11578947368421	7.96232876712329	8.35714285714286	7.34210526315789	4	0.298348004728683	0.942962543022318	0.715869903402483	NA	-0.22575528806351	0.257566506451828	0.373692119801055	NA
"DLM_1025"	1060898	1061299	"-"	"methyl-accepting chemotaxis protein I, serine sensor receptor"	"K05874"	NA	NA	1.96437054631829	1.8960396039604	3.65217391304348	2.44561403508772	2.22945205479452	3.21428571428571	1.98297213622291	2	0.7996949500422	0.23582768497501	0.509447058561678	NA	0.311541476655664	0.553534222807853	0.476623331972452	NA
"DLM_1026"	1061566	1062558	"-"	NA	NA	"COG4927"	"R"	9.85273159144893	10	11.7826086956522	10.6491228070175	10.6335616438356	19.7142857142857	9.6594427244582	12	0.16306990897536	0.613203121987508	0.652644000555891	NA	0.805746881829537	0.87434175401775	0.54411224281079	NA
"DLM_1027"	1062623	1064203	"-"	NA	NA	"accC"	"I"	26.7790973871734	27.0915841584158	24.1739130434783	27.8070175438596	28.8356164383562	33.7142857142857	24.9303405572755	19	-0.246952595505687	0.21048811432004	0.496406962903207	NA	0.19011762775807	0.654767613712274	0.502459350488097	NA
"DLM_1028"	1064200	1065141	"-"	"deaminated glutathione amidase [EC:3.5.1.128]"	"K11206/K01426"	"COG0388"	"R"	13.8456057007126	13.5024752475248	13.9565217391304	14.5789473684211	14.8972602739726	24.5	12.3173374613003	10	-0.095371727492623	0.435682828238995	0.605218148458573	NA	0.651644510517531	0.309347276414317	0.393346640398133	NA
"DLM_1029"	1065460	1066155	"-"	"two-component system, OmpR family, KDP operon response regulator KdpE"	"K07667"	"ompR"	"TK"	6.19477434679335	6.26485148514852	9.60869565217391	6.90175438596491	6.82876712328767	7	5.59287925696594	7	0.535630076016383	0.114052580168188	0.408943555022006	NA	-0.0727577518106092	0.615776451228194	0.494503340759117	NA
"DLM_1030"	1066152	1068851	"-"	"two-component system, OmpR family, sensor histidine kinase KdpD [EC:2.7.13.3]"	"K07646"	"kdpD"	"T"	14.3942992874109	14.5049504950495	15.4347826086957	40.1157894736842	55.9143835616438	1517.64285714286	13.7213622291022	10	0.0028153519360203	0.423991844496751	0.600394073092751	NA	5.15894285768719	0.329222233549192	0.406527360417414	NA
"DLM_1031"	1068936	1069508	"-"	"potassium-transporting ATPase KdpC subunit"	"K01548"	"kdpC"	"P"	9.30641330166271	9.7029702970297	13.0869565217391	10.740350877193	10.8424657534247	12.2857142857143	9.09442724458204	7	0.393511696303791	0.599539954663799	0.648832475440281	NA	0.103239803500296	0.629401499348951	0.497662525511879	NA
"DLM_1032"	1069537	1071660	"-"	"potassium-transporting ATPase ATP-binding subunit [EC:7.2.2.6]"	"K01547"	"kdpB"	"P"	11.0427553444181	10.5965346534653	15.0869565217391	11.1438596491228	11.3767123287671	12.2857142857143	10.3080495356037	6	0.353840184056504	0.245885672051728	0.517860380460708	NA	0.0433720002282747	0.7856325720997	0.531169042602015	NA
"DLM_1033"	1071700	1073508	"-"	"potassium-transporting ATPase potassium-binding subunit"	"K01546"	"kdpA"	"P"	18.8004750593824	18.6881188118812	21.1739130434783	21.1087719298246	21.3527397260274	19.1428571428571	17.2755417956656	18	0.0697995908787036	0.443380501129626	0.606078974632278	NA	-0.231722599925087	0.119137802629041	0.28830391079838	NA
"DLM_1034"	1073510	1073626	"-"	"potassium-transporting ATPase KdpF subunit"	"K01545"	NA	NA	0.377672209026128	0.386138613861386	0.521739130434783	0.371929824561403	0.400684931506849	1	0.337461300309598	1	0.371200591871515	NA	NA	NA	1.34413769368882	NA	NA	NA
"DLM_1035"	1074057	1074248	"-"	"peptidyl-prolyl isomerase G (cyclophilin G) [EC:5.2.1.8]"	"K09566/K22373"	NA	NA	1.40855106888361	1.28960396039604	0.782608695652174	1.50526315789474	1.34246575342466	3.21428571428571	1.18730650154799	1	-0.942842246668977	NA	NA	NA	1.01172248502454	NA	NA	NA
"DLM_1036"	1074549	1075319	"+"	"uncharacterized protein"	"K07090"	"COG0730"	"R"	9.24228028503563	9.4529702970297	9.43478260869565	10.540350877193	11.1712328767123	14.7857142857143	8.8297213622291	4	-0.0652529860936622	0.832048590208716	0.698599026097166	NA	0.405521086179466	0.0475081405886851	0.191755386016703	NA
"DLM_1037"	1075678	1076103	"+"	"acyl-CoA thioester hydrolase [EC:3.1.2.-]"	"K07107"	"fcbC"	"R"	11.3111638954869	11.6237623762376	13.2173913043478	16.5684210526316	25.5547945205479	567.785714285714	9.95975232198142	6	0.129696654607966	0.26352673712677	0.527237504666775	NA	5.01607856253629	0.5855055856599	0.486822948526004	NA
"DLM_1038"	1076105	1078081	"-"	"tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein [EC:2.1.1.61 1.5.-.-]"	"K15461"	"dadA"	"E"	42.9144893111639	45.1831683168317	43.0434782608696	40.3228070175439	44.3184931506849	53.4285714285714	38.9659442724458	19	-0.0939236589557065	0.799969153659878	0.691084946861604	NA	0.319090495754378	0.456302482540388	0.44879918296678	NA
"DLM_1039"	1078212	1079252	"-"	"tRNA 2-selenouridine synthase [EC:2.9.1.3]"	"K06917"	"COG2603"	"R"	15.8171021377672	16.5049504950495	21.4347826086957	18.3333333333333	19.0513698630137	19.7142857142857	15.4195046439628	11	0.342279996185491	0.11192653895579	0.40543960979887	NA	0.0192719654870366	0.991663427058441	0.57394642877854	NA
"DLM_1040"	1079271	1080311	"+"	"selenide, water dikinase [EC:2.7.9.3]"	"K01008"	"selD"	"E"	16.1496437054632	16.4108910891089	15.2608695652174	15.8315789473684	18.4828767123288	31.2142857142857	15.3312693498452	7	-0.179713344612158	0.54802666685886	0.634698772662145	NA	0.899326032879814	0.0157187288836651	0.100800861786366	NA
"DLM_1041"	1080676	1082652	"+"	"methyl-accepting chemotaxis protein II, aspartate sensor receptor"	"K05875/K03406"	"tar"	"NT"	31.4679334916865	31.2623762376238	36.695652173913	30.8280701754386	32.6986301369863	40.2142857142857	28.6981424148607	14	0.12396405450034	0.851236364531735	0.703436722771814	NA	0.29205988863441	0.468662022079004	0.44952128015432	NA
"DLM_1042"	1082814	1085393	"+"	"ATP-dependent Clp protease ATP-binding subunit ClpB"	"K03695"	"clpA"	"O"	16.1971496437055	16.9752475247525	21.6521739130435	20.2245614035088	22.3493150684932	41.7142857142857	15.374613003096	14	0.321513467771162	0.591745091423877	0.645699959022501	NA	0.960202203065234	0.708907728531545	0.515817814151746	NA
"DLM_1043"	1085516	1085641	"+"	"acetyl esterase [EC:3.1.1.-]"	"K01066"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"DLM_1044"	1085699	1085830	"-"	"complement receptor type 2"	"K04012/K00817"	NA	NA	0.902612826603325	1.19306930693069	0.260869565217391	5.04210526315789	2.49657534246575	2.85714285714286	1.02476780185759	2	-2.13353971035556	NA	NA	NA	-0.935723863645244	NA	NA	NA
"DLM_1045"	1085820	1086194	"+"	"uncharacterized protein"	"K06995"	"COG3450"	"R"	5.21852731591449	5.62376237623762	6.47826086956522	6.07368421052632	5.83219178082192	5.92857142857143	5.29102167182663	4	0.216970412473599	0.826533578705574	0.697614107977541	NA	-0.117647351825302	0.675736166245401	0.508730017937061	NA
"DLM_1046"	1086270	1086554	"-"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"DLM_1047"	1086602	1088047	"+"	"aromatic-amino-acid transaminase [EC:2.6.1.57]"	"K00832"	"tyrB"	"E"	20.8456057007126	21.2450495049505	19.5217391304348	13.1929824561404	14.8116438356164	11.0714285714286	19.3095975232198	8	-0.189655129227332	0.144595765631505	0.440534391459754	NA	-0.33568931509635	0.00711391781631592	0.0615016609595101	NA
"DLM_1048"	1088124	1088699	"-"	"polar amino acid transport system substrate-binding protein"	"K02030/K16245"	NA	NA	2.51068883610451	2.78960396039604	4.65217391304348	2.74385964912281	2.90753424657534	3.21428571428571	2.40712074303406	4	0.771707412463622	0.27333170919055	0.533376388920723	NA	0.11865532677004	0.501392725276421	0.465022477968142	NA
